id,variable,shap_value,feature_value
25,travel_time_to_cities_12,-0.06028,496.543090820313
25,GNI,-0.05156,720.8017578125
25,FFI2020,-0.00928,0.925808072090149
25,timberImport,-0.13484,38269.453125
25,ForestAge_TC010,-0.019,92.0345077514648
25,LC_Type1,-0.01656,9
26,x,0,105.35
26,y,0,-3.65000000000001
26,wc2.1_10m_bio_1,-0.13484,26.713415145874
26,wc2.1_10m_bio_12,-0.03408,2623.8857421875
26,wc2.1_10m_bio_3,-0.1424,85.4532775878906
26,population_density,0.00176,42.2111473083496
26,travel_time_to_cities_12,-0.01304,40.226131439209
26,GNI,0.01288,37334060
26,FFI2020,-0.01564,0.923842549324036
26,timberImport,-0.17468,215312.109375
26,ForestAge_TC010,-0.03964,168.309448242188
26,LC_Type1,-0.00488,8
27,x,0,-53.05
27,y,0,-3.15000000000001
27,wc2.1_10m_bio_1,-0.07476,25.6394557952881
27,wc2.1_10m_bio_12,-0.00856,1738
27,wc2.1_10m_bio_3,-0.04944,81.6215057373047
27,population_density,-0.01188,1.13455808162689
27,travel_time_to_cities_12,-0.07944,498.844543457031
27,GNI,-0.09004,20609.9375
27,FFI2020,8.0000000000001e-05,0.546050131320953
27,timberImport,-0.18612,28984.765625
27,ForestAge_TC010,-0.02576,270.703765869141
27,LC_Type1,0.02248,2
28,x,0,-146.95
28,y,0,62.05
28,wc2.1_10m_bio_1,-0.12652,-4.03728294372559
28,wc2.1_10m_bio_12,-0.12008,366.160003662109
28,wc2.1_10m_bio_3,-0.01392,26.8911514282227
28,population_density,-0.06844,0
28,travel_time_to_cities_12,-0.10616,135.407821655273
28,GNI,-0.0886,3269.87817382813
28,FFI2020,0.00304,0.61575984954834
28,timberImport,0.062,1700351.25
28,ForestAge_TC010,-0.01656,114.858680725098
28,LC_Type1,-0.00304,7
29,x,0,-73.85
29,y,0,43.25
29,wc2.1_10m_bio_1,0.00224,6.8836522102356
29,wc2.1_10m_bio_12,-0.02804,1076
29,wc2.1_10m_bio_3,-0.00812000000000001,29.0895080566406
29,population_density,-0.0218,21.9533367156982
29,travel_time_to_cities_12,0.01716,17.9578990936279
29,GNI,0.0164,1550171.875
29,FFI2020,-0.01408,0.61603170633316
29,timberImport,0.08984,1700351.25
29,ForestAge_TC010,-0.00836,74.9183502197266
29,LC_Type1,-0.02036,4
30,x,0,-66.95
30,y,0,-2.75
30,wc2.1_10m_bio_1,-0.06252,26.3680362701416
30,wc2.1_10m_bio_12,-0.02264,3002.80004882813
30,wc2.1_10m_bio_3,-0.0598,85.8216018676758
30,population_density,0.00324,2.92692375183105
30,travel_time_to_cities_12,-0.02084,258.103515625
30,GNI,-0.0164,62384.2578125
30,FFI2020,0.00612,0.103427335619926
30,timberImport,-0.17676,28984.765625
30,ForestAge_TC010,-0.054,283.475952148438
30,LC_Type1,-0.01524,11
31,x,0,-59.95
31,y,0,-9.35000000000001
31,wc2.1_10m_bio_1,-0.07924,25.4678058624268
31,wc2.1_10m_bio_12,-0.03008,2055.080078125
31,wc2.1_10m_bio_3,-0.05524,69.6429595947266
31,population_density,-0.03436,0.0502664111554623
31,travel_time_to_cities_12,-0.08276,165.062316894531
31,GNI,-0.04848,561.546081542969
31,FFI2020,0.012,0.101972430944443
31,timberImport,-0.13112,28984.765625
31,ForestAge_TC010,-0.04452,299.032165527344
31,LC_Type1,0.01624,2
32,x,0,-57.35
32,y,0,-4.25
32,wc2.1_10m_bio_1,-0.09692,26.7959957122803
32,wc2.1_10m_bio_12,-0.02768,2349
32,wc2.1_10m_bio_3,-0.0736,77.7178344726563
32,population_density,-0.0088,0.0187017545104027
32,travel_time_to_cities_12,-0.07452,1650.71569824219
32,GNI,-0.01244,236.499145507813
32,FFI2020,0.01636,0.0225775428116322
32,timberImport,-0.15644,28984.765625
32,ForestAge_TC010,-0.06232,300
32,LC_Type1,-0.01212,2
33,x,0,-77.45
33,y,0,39.85
33,wc2.1_10m_bio_1,-0.04884,10.5678405761719
33,wc2.1_10m_bio_12,-0.01308,1086.07995605469
33,wc2.1_10m_bio_3,-0.02896,31.363676071167
33,population_density,0.00136,34.8347015380859
33,travel_time_to_cities_12,0.0068,13.958550453186
33,GNI,0.00224,2198982
