id,variable,shap_value,feature_value
38,wc2.1_10m_bio_1,-0.0792982688297777,2.13703966140747
38,wc2.1_10m_bio_12,-0.0298763759338715,847
38,wc2.1_10m_bio_3,-0.027259881848705,31.1192951202393
38,population_density,-0.0533628557191285,5.74236440658569
38,travel_time_to_cities_12,-0.0551724011953147,135.33723449707
38,GNI,-0.036116168782456,224063.4375
38,FFI2020,-0.0410441366965344,0.508103966712952
38,timberImport,-0.070888354537093,4061534.5
38,ForestAge_TC010,-0.0199645809000136,144.139678955078
38,LC_Type1,-0.0276041054658163,1
39,x,0,-93.45
39,y,0,50.65
39,wc2.1_10m_bio_1,-0.0995013392696781,1.18628549575806
39,wc2.1_10m_bio_12,-0.0413913031616497,671.159973144531
39,wc2.1_10m_bio_3,-0.0193048393382283,22.1394329071045
39,population_density,-0.0581256492374878,0.201322585344315
39,travel_time_to_cities_12,-0.0515665517285524,125.499580383301
39,GNI,-0.0455930860023967,232.089904785156
39,FFI2020,-0.0356184906576501,0.493248611688614
39,timberImport,-0.0223200114552986,4061534.5
39,ForestAge_TC010,-0.017303214014673,83.3953323364258
39,LC_Type1,-0.0372103673589099,1
40,x,0,-118.75
40,y,0,49.65
40,wc2.1_10m_bio_1,-0.0503034361504219,3.67930006980896
40,wc2.1_10m_bio_12,-0.0906565056044393,764.400024414063
40,wc2.1_10m_bio_3,-0.0120381074123173,33.7569808959961
40,population_density,-0.0578560412695397,0.105435401201248
40,travel_time_to_cities_12,-0.0559503241570261,167.793563842773
40,GNI,-0.0570051464340558,2475.08715820313
40,FFI2020,-0.0342392142377799,0.444134175777435
40,timberImport,-0.0187707171673228,4061534.5
40,ForestAge_TC010,-0.0528159518569931,143.510009765625
40,LC_Type1,-0.0187119524461502,8
41,x,0,23.35
41,y,0,38.15
41,wc2.1_10m_bio_1,0.0144509072664978,15.118579864502
41,wc2.1_10m_bio_12,-0.180293799098739,557.400024414063
41,wc2.1_10m_bio_3,-0.055457558782911,35.0870170593262
41,population_density,-0.0456463693161642,31.0504512786865
41,travel_time_to_cities_12,-0.0240141708227048,14.1013813018799
41,GNI,-0.0359850153074324,1217915.125
41,FFI2020,-0.0257737293600714,0.622753322124481
41,timberImport,-0.0500794860875746,189620.78125
41,ForestAge_TC010,-0.0191375821273158,57.5934677124024
41,LC_Type1,-0.0175408982393901,9
42,x,0,42.25
42,y,0,58.85
42,wc2.1_10m_bio_1,-0.0764958402555035,2.67761063575745
42,wc2.1_10m_bio_12,-0.126985177788246,621.799987792969
42,wc2.1_10m_bio_3,-0.0317947488739462,22.9516506195068
42,population_density,-0.0475331454366793,3.35175895690918
42,travel_time_to_cities_12,-0.0391850956378285,81.3905868530273
42,GNI,-0.0542996413745767,34038.7890625
42,FFI2020,-0.0340750476480038,0.311297088861465
42,timberImport,-0.0389517678627321,160933.265625
42,ForestAge_TC010,-0.0194314565617019,57.770938873291
42,LC_Type1,-0.0118302846594348,5
43,x,0,43.15
43,y,0,41.55
43,wc2.1_10m_bio_1,-0.0215599221008435,6.77229690551758
43,wc2.1_10m_bio_12,-0.105404828203519,654.371398925781
43,wc2.1_10m_bio_3,-0.0397729888972635,33.4635810852051
43,population_density,-0.0533823247940773,16.6410312652588
43,travel_time_to_cities_12,-0.0497615618162629,62.2491226196289
43,GNI,-0.0658698040638397,205775.375
43,FFI2020,-0.0285383538854211,0.580753028392792
43,timberImport,-0.0550111717597197,14253.533203125
43,ForestAge_TC010,-0.0372064228897192,104.457489013672
43,LC_Type1,-0.0210460481059726,10
44,x,0,-111.65
44,y,0,42.25
44,wc2.1_10m_bio_1,-0.0422271034780828,4.27422714233398
44,wc2.1_10m_bio_12,-0.0932194689329598,430.399993896484
44,wc2.1_10m_bio_3,-0.0455870026012349,36.6425285339356
44,population_density,-0.0358686038472697,1.27838838100433
44,travel_time_to_cities_12,-0.0471252696471928,57.4674263000488
44,GNI,-0.0458142461072322,41515
44,FFI2020,-0.00794034166669906,0.599190473556519
44,timberImport,-0.0296418342822305,1700351.25
44,ForestAge_TC010,-0.0449449696006712,125.802185058594
44,LC_Type1,-0.0216598466614747,10
45,x,0,90.65
45,y,0,56.45
