id,variable,shap_value,feature_value
34,ForestAge_TC010,0.000979026822135418,110.842292785645
34,LC_Type1,-0.00743847121579369,7
35,x,0,-71.55
35,y,0,-6.15000000000001
35,wc2.1_10m_bio_1,-0.00596486670492017,25.5933265686035
35,wc2.1_10m_bio_12,-0.00215503440025531,2571.71997070313
35,wc2.1_10m_bio_3,-0.0204023255532768,81.1206359863281
35,population_density,-0.0682604842185726,0.0612835995852947
35,travel_time_to_cities_12,-0.107061238606317,2007.74523925781
35,GNI,-0.0897473596586981,708.268188476563
35,FFI2020,-0.0768303494208328,0.00769470864906907
35,timberImport,-0.0440212079056162,28984.765625
35,ForestAge_TC010,-0.113498772442254,300
35,LC_Type1,-0.0384383561000701,2
36,x,0,-66.95
36,y,0,-9.45
36,wc2.1_10m_bio_1,-0.0152324430229865,25.6208724975586
36,wc2.1_10m_bio_12,-0.00608989244085824,1917.88000488281
36,wc2.1_10m_bio_3,-0.0154294014680023,73.9570999145508
36,population_density,-0.0600758071040085,0.0528364442288876
36,travel_time_to_cities_12,-0.11956934485582,493.77587890625
36,GNI,-0.0800185510090129,611.070007324219
36,FFI2020,-0.0736948511393098,0.171983301639557
36,timberImport,-0.0503483686508516,28984.765625
36,ForestAge_TC010,-0.0911021819321795,300
36,LC_Type1,-0.0329870523569946,2
37,x,0,133.05
37,y,0,-1.75
37,wc2.1_10m_bio_1,-0.00632579611927329,26.2807235717773
37,wc2.1_10m_bio_12,-0.0287042739901701,3002.57153320313
37,wc2.1_10m_bio_3,0.00911914987419582,88.1046905517578
37,population_density,-0.0627819645870828,2.69483399391174
37,travel_time_to_cities_12,-0.0927461073870128,552.999145507813
37,GNI,0.00145376971210879,566645.3125
37,FFI2020,-0.146460143489287,0.0518372915685177
37,timberImport,-0.0434090921637674,215312.109375
37,ForestAge_TC010,-0.102081468022882,300
37,LC_Type1,-0.0355206014491647,2
38,x,0,49.55
38,y,0,60.55
38,wc2.1_10m_bio_1,-0.102915901610052,1.7894606590271
38,wc2.1_10m_bio_12,-0.0438540946630764,574.485717773438
38,wc2.1_10m_bio_3,-0.111702868858231,20.8704071044922
38,population_density,-0.0412112639017183,1.57231855392456
38,travel_time_to_cities_12,-0.0230195719953443,87.6228866577148
38,GNI,-0.00289922456679325,403379.8125
38,FFI2020,-0.0929493284472169,0.0651147663593292
38,timberImport,-0.0653372623601003,160933.265625
38,ForestAge_TC010,0.0060878079986926,76.2286605834961
38,LC_Type1,-0.0156897819660666,5
39,x,0,14.65
39,y,0,52.35
39,wc2.1_10m_bio_1,0.0116030426117429,9.0520133972168
39,wc2.1_10m_bio_12,-0.163242072290899,532.685729980469
39,wc2.1_10m_bio_3,0.0109354453583421,30.3269329071045
39,population_density,0.0366606226834284,140.391036987305
39,travel_time_to_cities_12,0.0277729133993254,5.51060962677002
39,GNI,0.0133854695395143,2506714.25
39,FFI2020,-0.0454382570290192,0.504144966602325
39,timberImport,-0.0230164751173635,860701.5
39,ForestAge_TC010,-0.00830216511305469,56.8454170227051
39,LC_Type1,-0.0785716028924358,1
40,x,0,70.15
40,y,0,59.85
40,wc2.1_10m_bio_1,-0.0873547406304552,-0.932277083396912
40,wc2.1_10m_bio_12,-0.0444067547037677,514.1142578125
40,wc2.1_10m_bio_3,-0.142482373706873,21.9543266296387
40,population_density,-0.0525081169217497,0.563900589942932
40,travel_time_to_cities_12,-0.0339645959808086,105.049430847168
40,GNI,0.00083192892930719,725565.6875
