id,variable,shap_value,feature_value
36,GNI,0.0306626666666667,52537236
36,FFI2020,-0.00954533333333334,0.53611421585083
36,timberImport,-0.07406,160933.265625
36,ForestAge_TC010,-0.005678,59.0375938415527
36,LC_Type1,-0.00145266666666666,8
37,x,0,-111.25
37,y,0,42.85
37,wc2.1_10m_bio_1,-0.153620666666667,2.62412285804749
37,wc2.1_10m_bio_12,-0.177792,501.799987792969
37,wc2.1_10m_bio_3,-0.021164,37.6543045043945
37,population_density,-0.0107546666666667,0.130832567811012
37,travel_time_to_cities_12,-0.0346213333333333,123.751289367676
37,GNI,-0.0213626666666667,4119.861328125
37,FFI2020,0.00321133333333333,0.707183301448822
37,timberImport,-0.007172,1700351.25
37,ForestAge_TC010,-0.0647693333333333,139.556854248047
37,LC_Type1,-0.002964,10
38,x,0,-115.85
38,y,0,51.15
38,wc2.1_10m_bio_1,-0.107924666666667,-1.15826332569122
38,wc2.1_10m_bio_12,-0.116275333333333,742.880004882813
38,wc2.1_10m_bio_3,-0.0184186666666667,33.5290374755859
38,population_density,-0.0234546666666667,0.204545751214027
38,travel_time_to_cities_12,-0.00441466666666667,53.1078796386719
38,GNI,-0.020688,66228.0234375
38,FFI2020,-0.00990999999999999,0.544731140136719
38,timberImport,-0.084436,4061534.5
38,ForestAge_TC010,-0.0335473333333333,158.201843261719
38,LC_Type1,-0.0284646666666667,1
39,x,0,-111.15
39,y,0,56.75
39,wc2.1_10m_bio_1,-0.143474,0.293633341789246
39,wc2.1_10m_bio_12,-0.236182,450
39,wc2.1_10m_bio_3,0.00219133333333334,24.7352237701416
39,population_density,-0.01948,0.0631767138838768
39,travel_time_to_cities_12,-0.0190773333333333,61.5827178955078
39,GNI,-0.000313333333333327,2083924.75
39,FFI2020,0.00937933333333332,0.847952663898468
39,timberImport,-0.035234,4061534.5
39,ForestAge_TC010,-0.012486,77.8102722167969
39,LC_Type1,-0.0374386666666667,1
40,x,0,20.95
40,y,0,64.55
40,wc2.1_10m_bio_1,-0.162202666666667,2.36510491371155
40,wc2.1_10m_bio_12,-0.266732,610.828552246094
40,wc2.1_10m_bio_3,-0.0284953333333333,23.6927967071533
40,population_density,-0.00908466666666667,12.9239883422852
40,travel_time_to_cities_12,-0.005404,21.4081077575684
